PLAN DE ESTUDIOS,NRC,CONECTOR  LIGA,LISTA CRUZADA,MATERIA,CURSO,SECC.,TITULO,CREDITO,LUNES,MARTES,MIERCOLES,JUEVES,VIERNES,SABADO,INICIO,FIN,SALA,TIPO,PROFESOR
PE2022,5779,,U1,ICA,5120,1,AIR QUALITY & ENVIRONMENTAL P,6,,,10:30 -13:20,,,,07/03/2022,22/06/2022,H-204,CLAS,RAKIC/. MIRJANA 
PE2022,5779,,U1,ICA,5120,1,AIR QUALITY & ENVIRONMENTAL P,6,,,10:30 -13:20,,,,13/04/2022,13/04/2022,H-204,PRBA 1,RAKIC/. MIRJANA 
PE2022,5779,,U1,ICA,5120,1,AIR QUALITY & ENVIRONMENTAL P,6,,,10:30 -13:20,,,,11/05/2022,11/05/2022,H-204,PRBA 2,RAKIC/. MIRJANA 
PE2022,5779,,U1,ICA,5120,1,AIR QUALITY & ENVIRONMENTAL P,6,,,10:30 -13:20,,,,08/06/2022,08/06/2022,H-204,PRBA 3,RAKIC/. MIRJANA 
PE2022,5779,,U1,ICA,5120,1,AIR QUALITY & ENVIRONMENTAL P,6,,,,,15:30 -17:20,,01/07/2022,01/07/2022,,EXAM,RAKIC/. MIRJANA 
PE2016,3780,,U1,ICA,5102,1,AIR QUALITY AND ENVIRONMENTAL,6,,,10:30 -13:20,,,,07/03/2022,22/06/2022,H-204,CLAS,RAKIC/. MIRJANA 
PE2016,3780,,U1,ICA,5102,1,AIR QUALITY AND ENVIRONMENTAL,6,,,10:30 -13:20,,,,13/04/2022,13/04/2022,H-204,PRBA 1,RAKIC/. MIRJANA 
PE2016,3780,,U1,ICA,5102,1,AIR QUALITY AND ENVIRONMENTAL,6,,,10:30 -13:20,,,,11/05/2022,11/05/2022,H-204,PRBA 2,RAKIC/. MIRJANA 
PE2016,3780,,U1,ICA,5102,1,AIR QUALITY AND ENVIRONMENTAL,6,,,10:30 -13:20,,,,08/06/2022,08/06/2022,H-204,PRBA 3,RAKIC/. MIRJANA 
PE2016,3780,,U1,ICA,5102,1,AIR QUALITY AND ENVIRONMENTAL,6,,,,,15:30 -17:20,,01/07/2022,01/07/2022,,EXAM,RAKIC/. MIRJANA 
PE2016,3789,,,ING,1100,1,ALGEBRA E INTR. AL CALCULO,10,08:30 -10:20,,,,,,02/03/2022,22/06/2022,R-14,CLAS,PETERS/RODRIGUEZ EDUARDO FABIAN
PE2016,3789,,,ING,1100,1,ALGEBRA E INTR. AL CALCULO,10,14:30 -16:20,,,,,,07/03/2022,22/06/2022,,AYUD,PETERS/RODRIGUEZ EDUARDO FABIAN
PE2016,3789,,,ING,1100,1,ALGEBRA E INTR. AL CALCULO,10,,,,19:30 -21:20,,,24/03/2022,24/03/2022,,PRBA 1,PETERS/RODRIGUEZ EDUARDO FABIAN
PE2016,3790,,,ING,1100,2,ALGEBRA E INTR. AL CALCULO,10,,,,19:30 -21:20,,,24/03/2022,24/03/2022,,PRBA 1,SANCHEZ/CANCINO LEONARDO FRANCISCO
PE2016,3791,,,ING,1100,3,ALGEBRA E INTR. AL CALCULO,10,,,,19:30 -21:20,,,24/03/2022,24/03/2022,,PRBA 1,ZEGARRA/AGRAMONT LUIS GUILLERMO
PE2016,3789,,,ING,1100,1,ALGEBRA E INTR. AL CALCULO,10,,08:30 -12:20,,,,,02/03/2022,22/06/2022,,CLAS,PETERS/RODRIGUEZ EDUARDO FABIAN
PE2016,3789,,,ING,1100,1,ALGEBRA E INTR. AL CALCULO,10,,09:30 -11:20,,,,,28/06/2022,28/06/2022,,EXAM,PETERS/RODRIGUEZ EDUARDO FABIAN
PE2016,3789,,,ING,1100,1,ALGEBRA E INTR. AL CALCULO,10,,,15:30 -17:20,,,,07/03/2022,22/06/2022,,AYUD,PETERS/RODRIGUEZ EDUARDO FABIAN
PE2016,3789,,,ING,1100,1,ALGEBRA E INTR. AL CALCULO,10,,,,08:30 -10:20,,,02/03/2022,22/06/2022,R-11,CLAS,PETERS/RODRIGUEZ EDUARDO FABIAN
PE2016,3792,,,ING,1100,4,ALGEBRA E INTR. AL CALCULO,10,,,,19:30 -21:20,,,24/03/2022,24/03/2022,,PRBA 1,BALLESTEROS/VERGARA RAIMUNDO TOMAS
PE2016,5780,,,ING,1100,5,ALGEBRA E INTR. AL CALCULO,10,,,,19:30 -21:20,,,24/03/2022,24/03/2022,,PRBA 1,CARVAJAL/RAMIREZ JOSE JOAQUIN
PE2016,3790,,,ING,1100,2,ALGEBRA E INTR. AL CALCULO,10,08:30 -10:20,,,,,,02/03/2022,22/06/2022,,CLAS,SANCHEZ/CANCINO LEONARDO FRANCISCO
PE2016,3790,,,ING,1100,2,ALGEBRA E INTR. AL CALCULO,10,14:30 -16:20,,,,,,07/03/2022,22/06/2022,,AYUD,SANCHEZ/CANCINO LEONARDO FRANCISCO
PE2016,3789,,,ING,1100,1,ALGEBRA E INTR. AL CALCULO,10,19:30 -21:20,,,,,,11/04/2022,11/04/2022,,PRBA 2,PETERS/RODRIGUEZ EDUARDO FABIAN
PE2016,3790,,,ING,1100,2,ALGEBRA E INTR. AL CALCULO,10,19:30 -21:20,,,,,,11/04/2022,11/04/2022,,PRBA 2,SANCHEZ/CANCINO LEONARDO FRANCISCO
PE2016,3791,,,ING,1100,3,ALGEBRA E INTR. AL CALCULO,10,19:30 -21:20,,,,,,11/04/2022,11/04/2022,,PRBA 2,ZEGARRA/AGRAMONT LUIS GUILLERMO
PE2016,3790,,,ING,1100,2,ALGEBRA E INTR. AL CALCULO,10,,08:30 -12:20,,,,,02/03/2022,22/06/2022,R-11,CLAS,SANCHEZ/CANCINO LEONARDO FRANCISCO
PE2016,3790,,,ING,1100,2,ALGEBRA E INTR. AL CALCULO,10,,09:30 -11:20,,,,,28/06/2022,28/06/2022,,EXAM,SANCHEZ/CANCINO LEONARDO FRANCISCO
PE2016,3790,,,ING,1100,2,ALGEBRA E INTR. AL CALCULO,10,,,15:30 -17:20,,,,07/03/2022,22/06/2022,,AYUD,SANCHEZ/CANCINO LEONARDO FRANCISCO
PE2016,3790,,,ING,1100,2,ALGEBRA E INTR. AL CALCULO,10,,,,08:30 -10:20,,,02/03/2022,22/06/2022,R-12,CLAS,SANCHEZ/CANCINO LEONARDO FRANCISCO
PE2016,3792,,,ING,1100,4,ALGEBRA E INTR. AL CALCULO,10,19:30 -21:20,,,,,,11/04/2022,11/04/2022,,PRBA 2,BALLESTEROS/VERGARA RAIMUNDO TOMAS
PE2016,5780,,,ING,1100,5,ALGEBRA E INTR. AL CALCULO,10,19:30 -21:20,,,,,,11/04/2022,11/04/2022,,PRBA 2,CARVAJAL/RAMIREZ JOSE JOAQUIN
PE2016,3791,,,ING,1100,3,ALGEBRA E INTR. AL CALCULO,10,08:30 -10:20,,,,,,02/03/2022,22/06/2022,I201,CLAS,ZEGARRA/AGRAMONT LUIS GUILLERMO
PE2016,3791,,,ING,1100,3,ALGEBRA E INTR. AL CALCULO,10,14:30 -16:20,,,,,,07/03/2022,22/06/2022,,AYUD,ZEGARRA/AGRAMONT LUIS GUILLERMO
PE2016,3789,,,ING,1100,1,ALGEBRA E INTR. AL CALCULO,10,19:30 -21:20,,,,,,09/05/2022,09/05/2022,,PRBA 3,PETERS/RODRIGUEZ EDUARDO FABIAN
PE2016,3790,,,ING,1100,2,ALGEBRA E INTR. AL CALCULO,10,19:30 -21:20,,,,,,09/05/2022,09/05/2022,,PRBA 3,SANCHEZ/CANCINO LEONARDO FRANCISCO
PE2016,3791,,,ING,1100,3,ALGEBRA E INTR. AL CALCULO,10,19:30 -21:20,,,,,,09/05/2022,09/05/2022,,PRBA 3,ZEGARRA/AGRAMONT LUIS GUILLERMO
PE2016,3791,,,ING,1100,3,ALGEBRA E INTR. AL CALCULO,10,,08:30 -12:20,,,,,02/03/2022,22/06/2022,,CLAS,ZEGARRA/AGRAMONT LUIS GUILLERMO
PE2016,3791,,,ING,1100,3,ALGEBRA E INTR. AL CALCULO,10,,09:30 -11:20,,,,,28/06/2022,28/06/2022,,EXAM,ZEGARRA/AGRAMONT LUIS GUILLERMO
PE2016,3791,,,ING,1100,3,ALGEBRA E INTR. AL CALCULO,10,,,15:30 -17:20,,,,07/03/2022,22/06/2022,,AYUD,ZEGARRA/AGRAMONT LUIS GUILLERMO
PE2016,3791,,,ING,1100,3,ALGEBRA E INTR. AL CALCULO,10,,,,08:30 -10:20,,,02/03/2022,22/06/2022,I201,CLAS,ZEGARRA/AGRAMONT LUIS GUILLERMO
PE2016,3792,,,ING,1100,4,ALGEBRA E INTR. AL CALCULO,10,19:30 -21:20,,,,,,09/05/2022,09/05/2022,,PRBA 3,BALLESTEROS/VERGARA RAIMUNDO TOMAS
PE2016,5780,,,ING,1100,5,ALGEBRA E INTR. AL CALCULO,10,19:30 -21:20,,,,,,09/05/2022,09/05/2022,,PRBA 3,CARVAJAL/RAMIREZ JOSE JOAQUIN
PE2016,3792,,,ING,1100,4,ALGEBRA E INTR. AL CALCULO,10,08:30 -10:20,,,,,,02/03/2022,22/06/2022,R-11,CLAS,BALLESTEROS/VERGARA RAIMUNDO TOMAS
PE2016,3792,,,ING,1100,4,ALGEBRA E INTR. AL CALCULO,10,14:30 -16:20,,,,,,07/03/2022,22/06/2022,,AYUD,BALLESTEROS/VERGARA RAIMUNDO TOMAS
PE2016,3789,,,ING,1100,1,ALGEBRA E INTR. AL CALCULO,10,19:30 -21:20,,,,,,30/05/2022,30/05/2022,,PRBA 4,PETERS/RODRIGUEZ EDUARDO FABIAN
PE2016,3790,,,ING,1100,2,ALGEBRA E INTR. AL CALCULO,10,19:30 -21:20,,,,,,30/05/2022,30/05/2022,,PRBA 4,SANCHEZ/CANCINO LEONARDO FRANCISCO
PE2016,3791,,,ING,1100,3,ALGEBRA E INTR. AL CALCULO,10,19:30 -21:20,,,,,,30/05/2022,30/05/2022,,PRBA 4,ZEGARRA/AGRAMONT LUIS GUILLERMO
PE2016,3792,,,ING,1100,4,ALGEBRA E INTR. AL CALCULO,10,,08:30 -12:20,,,,,02/03/2022,22/06/2022,,CLAS,BALLESTEROS/VERGARA RAIMUNDO TOMAS
PE2016,3792,,,ING,1100,4,ALGEBRA E INTR. AL CALCULO,10,,09:30 -11:20,,,,,28/06/2022,28/06/2022,,EXAM,BALLESTEROS/VERGARA RAIMUNDO TOMAS
PE2016,3792,,,ING,1100,4,ALGEBRA E INTR. AL CALCULO,10,,,15:30 -17:20,,,,07/03/2022,22/06/2022,,AYUD,BALLESTEROS/VERGARA RAIMUNDO TOMAS
PE2016,3792,,,ING,1100,4,ALGEBRA E INTR. AL CALCULO,10,,,,08:30 -10:20,,,02/03/2022,22/06/2022,R-13,CLAS,BALLESTEROS/VERGARA RAIMUNDO TOMAS
PE2016,3792,,,ING,1100,4,ALGEBRA E INTR. AL CALCULO,10,19:30 -21:20,,,,,,30/05/2022,30/05/2022,,PRBA 4,BALLESTEROS/VERGARA RAIMUNDO TOMAS
PE2016,5780,,,ING,1100,5,ALGEBRA E INTR. AL CALCULO,10,19:30 -21:20,,,,,,30/05/2022,30/05/2022,,PRBA 4,CARVAJAL/RAMIREZ JOSE JOAQUIN
PE2016,5780,,,ING,1100,5,ALGEBRA E INTR. AL CALCULO,10,08:30 -10:20,,,,,,02/03/2022,22/06/2022,,CLAS,CARVAJAL/RAMIREZ JOSE JOAQUIN
PE2016,5780,,,ING,1100,5,ALGEBRA E INTR. AL CALCULO,10,14:30 -16:20,,,,,,07/03/2022,22/06/2022,,AYUD,CARVAJAL/RAMIREZ JOSE JOAQUIN
PE2016,3789,,,ING,1100,1,ALGEBRA E INTR. AL CALCULO,10,,,,19:30 -21:20,,,16/06/2022,16/06/2022,,PRBA 5,PETERS/RODRIGUEZ EDUARDO FABIAN
PE2016,3790,,,ING,1100,2,ALGEBRA E INTR. AL CALCULO,10,,,,19:30 -21:20,,,16/06/2022,16/06/2022,,PRBA 5,SANCHEZ/CANCINO LEONARDO FRANCISCO
PE2016,3791,,,ING,1100,3,ALGEBRA E INTR. AL CALCULO,10,,,,19:30 -21:20,,,16/06/2022,16/06/2022,,PRBA 5,ZEGARRA/AGRAMONT LUIS GUILLERMO
PE2016,5780,,,ING,1100,5,ALGEBRA E INTR. AL CALCULO,10,,08:30 -12:20,,,,,02/03/2022,22/06/2022,I201,CLAS,CARVAJAL/RAMIREZ JOSE JOAQUIN
PE2016,5780,,,ING,1100,5,ALGEBRA E INTR. AL CALCULO,10,,09:30 -11:20,,,,,28/06/2022,28/06/2022,,EXAM,CARVAJAL/RAMIREZ JOSE JOAQUIN
PE2016,5780,,,ING,1100,5,ALGEBRA E INTR. AL CALCULO,10,,,15:30 -17:20,,,,07/03/2022,22/06/2022,,AYUD,CARVAJAL/RAMIREZ JOSE JOAQUIN
PE2016,3792,,,ING,1100,4,ALGEBRA E INTR. AL CALCULO,10,,,,19:30 -21:20,,,16/06/2022,16/06/2022,,PRBA 5,BALLESTEROS/VERGARA RAIMUNDO TOMAS
PE2016,5780,,,ING,1100,5,ALGEBRA E INTR. AL CALCULO,10,,,,19:30 -21:20,,,16/06/2022,16/06/2022,,PRBA 5,CARVAJAL/RAMIREZ JOSE JOAQUIN
PE2016,5780,,,ING,1100,5,ALGEBRA E INTR. AL CALCULO,10,,,,,08:30 -10:20,,02/03/2022,22/06/2022,I201,CLAS,CARVAJAL/RAMIREZ JOSE JOAQUIN
PE2016,3794,,,ING,1201,1,ALGEBRA LINEAL,6,08:30 -10:20,,,,,,07/03/2022,22/06/2022,B-32,CLAS,BASTARRICA/MELGAREJO JOSEFINA ESTEFANIA
PE2016,3794,,,ING,1201,1,ALGEBRA LINEAL,6,19:30 -21:20,,,,,,04/04/2022,04/04/2022,,PRBA 1,BASTARRICA/MELGAREJO JOSEFINA ESTEFANIA
PE2016,3795,,,ING,1201,2,ALGEBRA LINEAL,6,19:30 -21:20,,,,,,04/04/2022,04/04/2022,,PRBA 1,CARRASCO/BRIONES MIGUEL ANGEL 
PE2016,3794,,,ING,1201,1,ALGEBRA LINEAL,6,19:30 -21:20,,,,,,02/05/2022,02/05/2022,,PRBA 2,BASTARRICA/MELGAREJO JOSEFINA ESTEFANIA
PE2016,3794,,,ING,1201,1,ALGEBRA LINEAL,6,,15:30 -17:20,,,,,14/03/2022,22/06/2022,,AYUD,BASTARRICA/MELGAREJO JOSEFINA ESTEFANIA
PE2016,3794,,,ING,1201,1,ALGEBRA LINEAL,6,,,15:30 -17:20,,,,29/06/2022,29/06/2022,,EXAM,BASTARRICA/MELGAREJO JOSEFINA ESTEFANIA
PE2016,3795,,,ING,1201,2,ALGEBRA LINEAL,6,19:30 -21:20,,,,,,02/05/2022,02/05/2022,,PRBA 2,CARRASCO/BRIONES MIGUEL ANGEL 
PE2016,3794,,,ING,1201,1,ALGEBRA LINEAL,6,,,,,08:30 -10:20,,07/03/2022,22/06/2022,R-14,CLAS,BASTARRICA/MELGAREJO JOSEFINA ESTEFANIA
PE2016,3795,,,ING,1201,2,ALGEBRA LINEAL,6,14:30 -16:20,,,,,,07/03/2022,22/06/2022,I201,CLAS,CARRASCO/BRIONES MIGUEL ANGEL 
PE2016,3794,,,ING,1201,1,ALGEBRA LINEAL,6,,,,19:30 -21:20,,,26/05/2022,26/05/2022,,PRBA 3,BASTARRICA/MELGAREJO JOSEFINA ESTEFANIA
PE2016,3795,,,ING,1201,2,ALGEBRA LINEAL,6,,,,19:30 -21:20,,,26/05/2022,26/05/2022,,PRBA 3,CARRASCO/BRIONES MIGUEL ANGEL 
PE2016,3794,,,ING,1201,1,ALGEBRA LINEAL,6,19:30 -21:20,,,,,,13/06/2022,13/06/2022,,PRBA 4,BASTARRICA/MELGAREJO JOSEFINA ESTEFANIA
PE2016,3795,,,ING,1201,2,ALGEBRA LINEAL,6,,15:30 -17:20,,,,,14/03/2022,22/06/2022,,AYUD,CARRASCO/BRIONES MIGUEL ANGEL 
PE2016,3795,,,ING,1201,2,ALGEBRA LINEAL,6,,,15:30 -17:20,,,,07/03/2022,22/06/2022,H-208,CLAS,CARRASCO/BRIONES MIGUEL ANGEL 
PE2016,3795,,,ING,1201,2,ALGEBRA LINEAL,6,,,11:30 -13:20,,,,29/06/2022,29/06/2022,,EXAM,CARRASCO/BRIONES MIGUEL ANGEL 
PE2016,3795,,,ING,1201,2,ALGEBRA LINEAL,6,19:30 -21:20,,,,,,13/06/2022,13/06/2022,,PRBA 4,CARRASCO/BRIONES MIGUEL ANGEL 
PE2016,3797,,,ICC,4101,1,ALGORITHMS AND COMPETITIVE PRO,6,,,,15:30 -19:20,,,07/03/2022,22/06/2022,,CLAS,CORREA/VILLANUEVA JAVIER 
PE2016,3799,,,ICC,5104,1,ALMACENAMIENTO Y PROCESAMIENTO,6,10:30 -12:20,,,,,,07/03/2022,22/06/2022,H-206,CLAS,VAIRETTI/. CARLA MARINA
PE2016,3801,,,ICE,3101,1,ANALISIS DE CIRCUITOS,6,14:30 -17:20,,,,,,07/03/2022,22/06/2022,R-14,CLAS,LADISLA/BOHN CRISTIAN 
